DIA 0,DIA 5,DIA 15,DIA 20,DIA 30
-0.0006,0.01,0.021,0.0266,0.0975
-0.0066,-0.004,0.006,-0.4634,0.3555
-0.0024,0.001,-0.032,-0.1596,1.4385
-0.0039,0.002,-0.015,0.3822,2.997
-0.0012,-0.017,-0.01,0.3626,2.0325
-0.0009,-0.018,0.038,-0.4928,0.165
-0.006,-0.018,0.027,-0.3934,-1.002
-0.0003,0.008,0.066,0.0616,-1.1355
-0.0033,0.036,0.074,0.9016,-1.26
-0.0012,0.024,0.051,1.3006,-0.546
-0.0093,0.031,-0.028,1.0094,-0.804
-0.0063,0.005,0.049,-0.2016,-0.675
-0.0027,0.004,0.008,-0.4424,0.7935
0.0015,0.002,0.049,-0.4858,0.3045
-0.0012,0.014,0.034,-0.357,-1.17
-0.0084,0.023,0.028,-0.756,-0.0525
-0.0054,0.013,-0.041,-0.1204,0.117
-0.0081,0.004,0.001,0.3402,-0.243
-0.0015,-0.001,0.03,0.0602,-0.033
-0.0021,0.006,0.033,-0.5628,0.219
-0.0027,0.015,0.013,-0.406,0
-0.0039,-0.005,-0.028,0.2968,-0.696
0.0036,0.005,-0.028,0.5278,-0.3165
-0.0027,-0.009,0.006,0.6552,0.6135
-0.0054,0.007,0.024,0.378,0.072
-0.0081,0.004,0.018,-1.1256,-0.396
-0.0066,0.007,0,-1.2824,-0.99
-0.0045,-0.03,-0.011,0.6034,-1.3785
0.0021,0.025,0.012,0.5418,-0.5745
-0.003,0.02,-0.058,0.3934,2.571
-0.0045,0.017,0.02,0.4396,1.359
0.003,0.014,0.048,0.5236,1.71
0.0003,0.036,0.03,0.2576,1.7655
-0.0006,0.036,0.024,-0.0952,0.798
0.0042,0.036,0.045,0.0728,-0.534
-0.0078,0.038,0.023,1.141,-1.305
-0.0045,0.032,0.05,1.407,-0.495
-0.0114,0.023,0.002,1.036,0.543
-0.0096,-0.005,0.049,-0.0812,0.486
-0.0015,-0.004,0.038,0.2688,-0.0105
0.0009,0.006,0.044,-0.2828,0.804
-0.0039,-0.013,-0.028,-1.0108,0.534
-0.0051,0.002,-0.038,-1.0416,0.735
0,0.02,0.002,-1.1998,-0.1545
-0.0048,0.019,0.014,-1.5806,-3.15
-0.0009,-0.001,0.006,-1.2446,-1.8315
0.0015,-0.021,-0.021,-0.9268,-0.5445
-0.0042,-0.002,-0.019,-0.3528,-0.3105
-0.0021,0.02,-0.03,0.3514,0.3795
-0.0069,0.015,0.013,0.0532,0.075
0.0006,0.011,0.033,0.1274,0.084
-0.0033,-0.009,0.021,0.3122,0.198
-0.0006,0.014,0.005,0.6006,0.441
-0.0036,0.002,-0.026,0.595,1.209
-0.0003,0.021,0.022,0.4508,-0.081
-0.0054,0.012,0,0.2268,-0.3465
-0.0018,0.02,0.007,0.3472,-0.252
-0.0066,-0.007,0.021,0.4326,-0.5235
-0.0072,0.01,-0.002,0.6356,-0.165
-0.0057,0.016,0,0.6636,0.834
-0.0018,0.038,0.028,0.791,0.96
-0.0072,0,0.027,1.407,-0.249
0.0024,0.01,0.027,0.7154,-0.4305
0.0009,0,-0.028,-0.2632,0.0615
0.0021,0.021,0.027,-0.1988,0.4515
0.0045,0.023,0.052,-0.3612,-0.054
-0.0033,-0.001,0.008,-0.9044,0.096
0.0012,0.004,0.053,-1.0682,0.3555
0.0012,-0.003,0.042,-0.9324,1.152
-0.0009,0.016,-0.043,-1.2166,0.06
0.0006,0.016,0.026,-1.057,-1.2435
-0.0045,0.013,0.031,-0.2072,-0.204
-0.0069,0.023,0.009,0.4228,0.675
-0.0075,0.051,0.027,0.252,-0.717
-0.0033,0.008,0.014,-0.0952,-1.7745
0.0012,0.026,0.012,-0.0014,-0.936
0.0012,0.018,0.01,0.189,0.21
-0.0021,-0.013,0.047,0.1666,-0.2205
-0.0042,0,-0.034,0.1106,-0.177
-0.0024,0.012,-0.013,0.0252,0.291
-0.0012,0.018,-0.079,0.595,0.6855
-0.0018,0.016,-0.067,0.651,2.331
-0.0027,0.013,-0.025,-0.3738,0.4665
0.0015,0.015,-0.03,-0.7042,-1.3485
-0.0039,0.005,0.003,-0.182,-1.4115
-0.0066,0.007,0.048,0.3486,-0.6015
-0.009,0.016,0.003,0.5992,0.837
-0.0012,0.005,0.093,0.5488,2.196
0,-0.002,-0.007,-0.3206,1.071
-0.0057,0.021,0.028,-0.5292,0.3615
-0.0006,-0.002,0.004,0.2926,1.0935
0.0027,0.011,0.013,1.5526,0.666
-0.0027,0.012,0.061,1.6982,-0.243
-0.0036,0.021,0.006,-0.0406,-0.3945
-0.0036,0.016,0.039,-1.7766,-0.078
-0.0024,0.018,0.082,-1.0794,-0.1965
-0.0024,-0.023,0.06,-0.6034,-1.0275
0.0006,0.016,-0.03,0.2674,-1.6605
-0.0033,0.023,0.034,-0.0924,-0.9825
-0.0015,-0.005,-0.01,-0.2926,-0.333
-0.0009,0.009,0.03,0.1946,0.426
-0.0039,0.008,0.014,-0.3374,0.9975
-0.0048,-0.026,-0.009,0.0126,0.5055
-0.0036,-0.016,0.041,0.637,-1.0035
-0.0009,0.012,0.081,0.4928,-1.4445
-0.0027,0.023,0.026,0.0518,-0.7455
-0.0009,0.006,0.009,0.0504,0.3375
-0.0006,0.01,-0.005,0.2632,1.5525
0.0027,0.025,-0.011,0.0028,1.2135
-0.0009,0.009,-0.023,0.2002,0.291
-0.0072,0.014,0.035,0.4018,-0.198
-0.0129,0.015,0.012,0.1218,-1.068
-0.0081,0.021,-0.046,0.0854,0.3015
-0.0033,0.025,-0.007,0.6454,1.3665
-0.0054,0.023,-0.016,1.148,-0.2685
-0.0072,0.013,0.01,0.2954,-0.381
-0.006,-0.019,0.047,-1.3706,-1.2525
-0.0009,0.003,0.037,-0.8246,-1.143
-0.0012,0.016,-0.019,-0.0406,-0.1635
-0.003,0.047,0.011,0.2016,0.5325
-0.0069,0.034,-0.019,-0.819,1.434
0.0027,0.029,-0.003,-1.2614,1.2555
-0.0018,0.016,0.049,-0.5698,0.8805
-0.0024,0.012,0.06,0.1694,-0.1635
-0.0009,0.018,0.018,0.021,-0.8445
-0.006,0.018,0.003,0.154,-0.7515
-0.0039,0.001,0.009,-0.21,-0.882
-0.0114,0.008,0.041,-0.2212,-0.4665
-0.0069,0.015,0.056,-0.4606,-0.3045
-0.0057,0.006,0.022,-0.3248,-1.119
0.0027,0.003,0.024,0.5516,1.7265
-0.0066,0.016,-0.006,1.5386,1.4115
-0.0003,0.014,-0.028,0.6944,1.8675
0.0024,0.007,-0.028,0.0532,1.977
0.0021,0.006,0.048,-0.021,-0.912
0.0027,0.021,0.08,-0.0504,-0.879
0.0021,0.027,0.062,-0.1008,0.399
-0.0012,0.027,0.053,-0.1078,-1.038
-0.0138,0.033,0.079,-0.077,-1.17
-0.0111,0.01,0.07,0.4788,-0.4905
-0.0054,0.002,0.032,0.959,-0.8955
-0.0051,0.03,-0.034,0.1932,-0.927
0.0033,-0.013,-0.036,-2.0118,-0.1395
0.0024,-0.005,-0.067,-0.9058,0.09
0.0045,0.004,-0.057,-0.0154,-0.519
0.0036,0.033,-0.044,0.3136,0.4635
-0.0003,0.046,-0.025,0.238,0.8115
0.0033,0.039,0.029,0.7868,1.7445
-0.0069,0.025,0.045,0.3178,2.2455
-0.012,0.007,0.021,-0.3136,-0.3615
-0.0096,0.012,0.049,0.1232,-1.4235
-0.0126,0.015,0.054,0.0574,-1.536
-0.0087,0.015,0.059,-0.3808,-0.402
-0.0003,-0.011,0.052,-0.3038,1.9245
-0.003,-0.003,0.101,0.728,0.8175
-0.0018,-0.009,0.036,0.056,-0.3345
-0.0024,0.01,0.014,-0.07,-0.702
-0.0069,0.001,0.01,0.0756,-1.5705
-0.0015,0.001,0.008,0.224,-0.225
0.0012,0.026,0.021,0.4004,0.9285
0.0006,-0.001,0.062,0.3626,0.2715
0.0006,0.016,0.023,-0.2912,-0.612
0,0.01,0.005,-0.7952,0.15
-0.0009,0.001,-0.021,-0.3136,0.1425
0,0.01,0.026,0.063,0.6
-0.003,0.011,-0.006,-0.0602,0.594
0.0021,0.008,-0.003,0.315,0.2415
0.0015,0.015,0.025,0.6202,-0.303
0.0054,0,-0.038,0.602,-0.783
0.003,-0.015,-0.015,0.3654,-0.3915
0.0003,0.001,0.007,-0.0924,0.615
-0.0015,-0.002,0.041,-0.4284,0.7335
-0.006,0,0.047,-0.357,-0.1335
-0.012,0.028,0.004,0.1582,-0.1605
0.003,0.031,-0.035,0.1988,-0.15
0.0015,0.024,-0.007,0.259,0.42
0.0051,0.024,-0.014,-0.1456,0.879
0,0.024,0.029,-0.2422,0.171
0.0012,0.007,0.006,-0.1372,-0.5805
-0.0084,0.017,0.019,-0.5026,0.093
-0.0021,0.012,0.011,-0.5964,-0.531
0,0,0,-0.3934,-0.588
-0.0048,0.004,-0.068,-0.168,-0.795
-0.0027,0.008,-0.034,0.3668,-0.4815
-0.0024,0.003,-0.02,-0.042,0.15
-0.0021,0.014,-0.043,0.0084,-0.6165
-0.0006,0.019,0.016,-0.133,-1.2405
-0.0036,0.024,-0.001,-0.161,-1.899
0,-0.016,-0.058,-0.042,0.0765
0.0003,0.008,0.02,0.4788,1.1835
-0.0063,0.013,0.004,0.5992,1.6155
-0.0036,0.009,0.018,0.3794,1.62
0.003,0.025,0.012,0.1442,0.696
-0.0006,0.014,0.028,0.0798,1.821
-0.0003,0.02,0.027,0.2604,-0.7395
0.0006,0.019,0.004,0.035,-1.3995
-0.0057,0.018,0.068,0.0504,-0.2535
-0.006,-0.011,0.008,0.28,0.078
-0.0075,0.022,0.06,0.0672,0.597
-0.0024,0.013,0.052,-0.5082,1.47
-0.0039,0.01,0.048,-0.3766,1.161
-0.0042,0.006,0.032,-0.4592,1.1685
-0.0021,0.003,0.008,0.1036,-0.4005
0.0006,0.012,0.023,0.5278,-0.492
-0.0015,0.007,0.007,0.6258,0.2145
-0.0015,0.01,0.016,0.1302,0.588
0.0042,0.024,0.007,0.3766,-0.2355
0.0003,0.007,0.027,0.42,-1.3245
-0.0018,0.019,0.009,-0.6538,-0.8625
0.0039,0.007,0.018,-1.449,-1.0215
-0.0003,-0.002,0.036,-0.2856,-1.083
0.0024,0.037,0.006,-0.0812,-0.6945
0.0012,0.014,0.008,0.154,0.2385
-0.0018,0.012,0.089,0.2156,-0.618
-0.0042,0.013,0.055,0.1764,1.182
0.0018,0.024,0.027,0.098,0.945
-0.0015,0.006,0.027,0.1456,0.6075
0.0012,0.038,0.032,0.287,0.2595
-0.0009,0.019,0.011,0.0476,-0.366
-0.0048,0.015,-0.03,-0.252,0.117
-0.0009,0.03,-0.021,0.2114,0.5055
-0.0021,0.029,-0.079,0.2968,0.6345
-0.0009,0.003,-0.04,-0.4732,0.8055
-0.0039,0.01,-0.033,0.2674,-1.677
0.0045,0.028,-0.013,0.5488,-2.4255
-0.0024,0.015,0.016,0.8596,-2.0535
-0.0081,0,0.019,0.5306,-1.2495
0.0039,-0.01,0.045,0.2842,0.3135
-0.0018,-0.022,0.005,-0.0028,1.707
-0.0063,0.002,-0.001,-0.2856,2.397
-0.0081,0.045,0.02,-0.2618,1.3365
-0.006,0.041,0.012,0.4172,-0.027
-0.006,0.023,-0.005,0.2758,-1.125
-0.0033,0.015,0.026,-0.847,-1.266
-0.0069,0.026,0.018,-0.175,0.258
-0.0066,-0.011,0.006,-0.1484,0.552
0.0036,-0.005,0.032,-0.9156,0.783
-0.0054,0.01,0.024,-0.7294,0.9495
-0.0033,0.021,0.013,-0.049,1.0725
0.0015,0.024,-0.013,0.3024,0.1035
0.0033,0.013,0.034,-0.3332,-0.1455
0.0009,0.005,0.049,-0.5138,0.3645
0.0021,0.008,-0.011,0.252,0.402
0,-0.005,-0.033,0.2814,-0.435
-0.0096,0.007,-0.036,0.3822,1.659
0,0.011,-0.01,0.7728,-0.933
-0.0024,0.005,-0.016,0.427,-1.1565
-0.0045,-0.003,-0.023,-0.777,-0.369
-0.0015,0.012,0.006,-0.749,0.201
-0.0015,0.005,-0.009,-0.5516,-0.1395
-0.0039,0.009,-0.015,-0.3976,0.894
-0.0066,0.01,-0.069,-0.1806,1.8555
-0.0009,-0.002,-0.026,-0.126,2.4585
-0.0006,-0.016,0.026,0.1624,1.6725
-0.0018,0.011,-0.016,0.5054,1.0725
0.0015,0.004,-0.009,0.6538,-0.969
-0.0063,0.033,0.028,0.336,-0.579
-0.0051,0.038,0.048,0.1204,-0.1935
0.0012,0.03,0.004,0.1946,0.636
-0.0018,0.033,0.013,0.0546,0.483
0.0012,0.002,-0.039,0.021,0.6855
-0.0021,-0.011,0,0.4732,-0.918
0,-0.009,0.003,0.7266,-1.7565
-0.0066,0.024,0.02,0.2394,-1.146
-0.0072,0.015,-0.016,0.091,0.2595
-0.0057,0.021,0.04,-0.0882,0.4125
0.0015,0.016,0.04,-0.518,0.594
-0.0036,0.03,0.018,-0.5208,0.4815
-0.0015,0.037,-0.037,-0.1918,-0.5265
0.0009,0.017,0.035,0.0882,0.396
-0.0012,0.02,0.014,0.1862,0.39
-0.0021,-0.006,0.008,0.9716,0.123
-0.0054,0.002,0.018,0.6706,0.3405
0.0021,0.005,-0.009,0.0322,-1.1385
0,0.002,0.007,-1.9894,-2.406
-0.0033,-0.009,0.037,-0.6398,-1.4355
0,-0.007,0.009,0.0322,-1.0155
0.0012,0.01,0,0.0546,-0.27
-0.0054,0.015,-0.012,0.4438,0.663
-0.0054,0.002,-0.043,1.085,0.042
-0.0081,0.024,0.004,0.9548,0.5445
0.0012,0.019,0.018,0.1008,0.81
-0.0036,0.021,0.053,-0.0308,1.437
0.0015,0.017,-0.028,0.2436,2.334
0,0.008,0.056,-0.0896,0.429
-0.0036,0.028,-0.003,-0.9996,-0.72
-0.0033,0,0.017,-1.1494,-0.5985
0.0036,0.019,0.012,-0.7182,-1.035
-0.0021,0.006,0.059,-0.0756,-0.66
0.0018,-0.011,0.005,0.4256,-0.339
0.0015,-0.008,0.036,0.2436,1.0155
-0.0018,0,-0.005,-0.511,1.1385
-0.0012,0,-0.007,-0.434,0.291
0.0045,0.014,0.014,0.3304,-0.252
0.0015,0.017,-0.028,0.658,-0.261
0.0015,0.012,0.021,0.4046,-0.8565
0.0009,0.015,-0.009,0.175,0.0375
0.0003,0.024,0.073,-0.0476,1.4895
0.0039,0.028,0.051,-0.2576,0.132
0.0033,0.029,-0.039,-0.4662,0.0255
-0.0045,0.015,0.027,-0.5796,-1.143
-0.006,0.004,0.007,-0.2618,0.0855
-0.0006,0.021,0.003,0.3136,0.207
-0.0015,0.014,-0.005,0.14,0.5655
0,0.018,0.045,0.0854,0.1785
-0.0036,0.008,0.009,0.3206,-0.546
-0.0054,0.011,-0.041,0.6874,-0.63
-0.0012,0.019,0.039,0.5418,-1.041
0,-0.014,0.04,0.5446,-1.326
0.0003,-0.003,0.031,0.84,-1.0515
-0.0024,-0.003,0.032,0.8596,1.77
-0.0075,-0.012,-0.03,0.6076,2.775
-0.0015,-0.007,0.044,-0.6328,0.0945
-0.0057,0.026,0.022,-1.2852,-0.414
-0.0039,0.021,0.04,-0.2912,-0.258
-0.0024,0.014,0.026,-0.7756,0.06
0.003,0.037,0.02,-0.5558,0.465
-0.0003,0.006,-0.024,0.0658,0.168
-0.0012,0.007,0.053,0.196,-0.4545
-0.0018,-0.004,0.004,-0.2086,-0.501
0.0045,-0.013,-0.005,-0.1526,0.4155
-0.0003,-0.023,0.016,0.0784,-0.771
0.0006,-0.002,0.034,0.035,-1.3485
-0.0018,0.021,0.03,-0.525,-2.0205
-0.0015,-0.014,-0.022,-1.2516,-0.5805
0.0003,-0.002,-0.026,-0.5516,1.7085
-0.0027,0.014,0.016,0.2996,1.3755
-0.0036,0.019,-0.035,0.6482,1.509
-0.0039,0.013,-0.035,0.4648,1.485
-0.0045,0.018,0.053,0.1988,0.7185
-0.0012,0.006,0.012,-0.0826,1.122
-0.0033,0.034,0.033,0.4704,1.89
0,0.007,0.014,0.6202,-0.276
-0.0024,0.022,0.021,0.5614,-1.6425
-0.0009,-0.006,-0.013,-0.0798,-1.3545
-0.0054,-0.006,-0.043,0.0812,-1.014
0.0015,0.005,0.015,-0.2716,-0.237
0.0033,0.023,-0.005,-0.1456,-0.51
0.0021,0.025,0.079,0.2646,-1.5675
0.0045,0.017,-0.006,0.161,-1.1835
0.0024,0.007,-0.016,0.3584,0.6765
-0.0027,0.011,0.055,0.721,1.7295
0,0.002,0.03,1.3384,1.902
-0.0057,-0.003,0.036,0.9604,0.558
-0.0045,0.014,0.032,-1.0472,-0.3585
-0.0015,0.011,0.007,-1.0038,-0.951
-0.0045,0.008,0.002,-0.0868,-1.4325
-0.0024,0.012,-0.033,0.0434,-1.047
0.0021,-0.009,-0.053,0.3276,1.7025
0.0003,0.004,-0.109,0.0518,1.248
-0.0012,0.015,-0.037,-0.5908,0.129
-0.0042,0.003,-0.055,-0.826,1.017
-0.0081,0.017,0.004,-0.8134,-0.252
-0.0003,0.028,0.013,-0.861,-0.138
-0.0006,0.026,-0.004,-0.1372,-0.525
0.0009,-0.02,0.006,0.2282,0.5445
-0.0078,0.011,0.041,-0.1204,0.888
-0.0069,0.017,0.045,-0.6734,0.3
-0.0024,0.019,0.025,-1.0458,-0.8475
-0.0096,0.007,0.026,-0.231,-3.072
-0.0006,0.015,0.002,0.6258,-3.4545
0,0.009,0.02,0.4788,-1.509
-0.0042,0.007,0.003,0.6146,1.0065
-0.003,0.009,0.038,0.8134,0.9705
-0.0012,0.005,0.065,0.9982,0.7725
-0.0021,-0.003,-0.01,0.819,-0.036
-0.0018,-0.005,0.002,0.2464,0.504
-0.0012,0.005,0.046,-0.399,0.042
-0.0021,-0.018,0.001,-0.5782,0.234
0.0003,-0.011,0.029,-0.6804,1.0515
-0.0048,0.019,0.028,-0.2114,-0.8445
0.0009,0.012,0.006,-0.0224,0.483
-0.0048,0.01,0.025,0.0448,1.761
-0.0009,0.003,0.023,-0.364,1.6395
-0.0036,0.01,0.001,-0.1148,-0.2295
0,0.016,-0.031,-0.2114,0.3045
-0.0027,0.008,-0.003,-0.2422,0.1665
0.0027,-0.002,-0.01,-0.4368,-0.198
-0.0054,0.022,0.008,0.0098,0.144
-0.0054,0.03,-0.029,0.4256,-1.0515
-0.0087,-0.01,0.015,0.448,-0.1185
-0.0024,0.001,-0.027,0.3528,1.2375
0,-0.003,0.016,0.5404,0.9225
-0.0033,0.007,0.007,0.7742,0.108
0.0015,0.015,-0.027,0.6776,-0.282
-0.0042,0.01,-0.03,0.5796,-1.08
-0.0078,-0.006,0.003,0.3346,-1.596
-0.0024,0.001,-0.005,0.3052,-1.461
-0.0015,0.011,-0.006,-0.0476,-0.507
-0.0096,0.023,-0.024,-0.2226,2.742
-0.0051,0.045,0.032,-0.3178,2.4795
-0.0021,0.014,-0.011,-0.2338,-0.0195
0.0009,0.016,-0.017,-0.8428,-0.5745
-0.0015,0.004,0.023,-0.8162,-0.003
-0.0075,0,-0.024,-0.0868,-0.7785
-0.0027,0.008,0.01,-0.2296,-0.7515
0,0.02,-0.02,-0.1008,-0.4965
0.0012,0.012,0.029,-0.2128,-0.897
-0.0018,0.023,0.007,-0.378,-0.483
-0.0027,0.014,0.024,0.1316,0.7605
-0.0012,0.008,-0.016,-0.0826,0.828
0.0012,0.003,0.04,0.0756,-0.465
-0.0021,0.007,0.018,0.322,-0.69
-0.0051,0.011,-0.003,0.6664,-0.42
-0.0057,0.029,0.027,0.7154,-0.6525
-0.0033,0.028,0.02,0.5096,-0.342
-0.0018,0.016,0.021,0.3206,1.1355
-0.0051,-0.009,-0.03,0.2408,0.2055
-0.0009,-0.007,0.053,0.091,-0.822
-0.003,0.008,0.004,0.063,-1.902
-0.0039,-0.019,-0.038,0.4788,-0.8805
-0.006,0.024,-0.017,0.861,0.423
-0.0078,0.011,-0.012,0.497,1.119
-0.0045,0.016,-0.022,-0.3276,2.064
-0.003,0.016,0,-0.4928,1.5075
0.0003,0.012,0.038,-0.8092,0.066
0.003,0.016,0.051,-0.8946,-0.555
-0.0036,0.02,0.002,-0.651,-0.5205
-0.0048,0.021,0.033,-0.5684,-0.5655
-0.0009,0.025,0.035,-0.5502,-0.186
-0.0066,0.016,-0.004,-0.1274,1.779
-0.0042,0.02,0.008,-0.1008,1.4385
-0.0045,0.006,-0.007,-0.0392,0.4455
-0.0132,-0.013,-0.028,-0.315,0.7335
-0.0075,0.006,-0.036,-0.9688,-0.6165
-0.0021,-0.016,-0.03,-0.7392,-1.269
-0.0009,0.012,-0.013,-0.5572,0.8535
-0.0054,0.006,-0.022,-0.112,-0.096
0.0012,-0.009,0.031,0.3696,-1.617
-0.0015,-0.01,-0.026,0.7784,-0.708
-0.0033,0.005,0.021,1.5484,0.894
-0.0021,0.023,-0.008,1.4406,0.213
-0.0048,0.016,-0.008,-0.7896,-0.8175
-0.0093,0.023,0.01,-0.2814,-0.336
-0.0021,-0.005,0.012,0.007,-0.177
-0.0015,0.002,0.025,0.21,0.2595
-0.0057,0.036,0.039,0.1596,0.1515
-0.0027,0.005,-0.001,0.231,0.3045
-0.0069,-0.003,0.039,0.3794,0.783
-0.0024,-0.004,0.046,1.064,-0.111
-0.0009,-0.008,0.018,1.1592,-0.018
0.0006,0.017,0.004,0.084,-1.2045
0.0021,0.016,-0.009,-0.3024,-1.3875
-0.0003,0.012,-0.015,-0.3696,-0.984
-0.0036,0.023,-0.017,-0.3612,1.518
-0.0033,0.02,-0.005,-0.5012,1.428
-0.0057,0.005,0.016,-0.1246,0.1425
-0.0033,0.008,-0.001,0.063,0.045
-0.0078,-0.008,0.045,0.1288,0.1125
0.0003,0.012,0.015,0.105,0.024
0.0003,0.008,0.063,0.294,-0.9105
-0.003,0.031,0.024,0.2688,-1.0185
-0.0015,0.022,0.036,0.2324,0.6435
0.0015,0.018,0.064,0.0658,-0.4935
0.0006,0.014,0.038,0.0098,0.351
0,0.011,0.022,0,0.4065
-0.0054,0.019,-0.004,-0.238,0.477
-0.0057,0.019,0.06,-0.0784,0.051
-0.0066,0.009,0.052,0.161,0.3045
-0.0054,-0.001,-0.008,0.0812,0.3105
-0.0006,-0.011,0.033,-0.2226,0.8505
0.0018,0.019,0.03,-0.5642,0.9255
-0.0096,-0.001,0.017,-0.8022,1.1595
-0.0033,0.018,-0.02,-0.4018,-0.555
-0.0054,0.001,-0.019,0,-0.7425
-0.003,0.026,-0.005,0.1092,0.015
0.0009,0.017,-0.007,-0.0602,-0.345
0.0063,0.012,0.016,0.5978,-0.9945
0.0009,0.013,0.031,0.7546,-1.764
-0.0033,0.013,-0.012,-0.0672,-1.5255
-0.0021,0.011,-0.023,0.2492,1.392
0.0006,0.003,0.028,0.3598,2.25
-0.0024,0.012,0.003,0.4298,2.838
-0.0033,0.013,0.023,0.077,0.4965
-0.0069,0.001,0.059,-0.4032,0.039
-0.0009,0.008,-0.03,-0.5586,0.207
-0.0006,0.004,-0.052,-0.8428,-0.9765
-0.0033,0.007,0.003,-0.693,-0.7575
-0.0078,0.012,-0.036,-0.238,0.7365
-0.0015,-0.011,0.036,0.6118,-0.3945
-0.0036,0.025,-0.012,1.3076,-0.336
-0.0039,0.027,-0.01,0.7448,-0.372
-0.0063,-0.001,0.034,-0.3682,-0.831
-0.0033,0.014,0.006,-0.2772,-0.033
-0.0027,0.021,0.034,-0.4102,-0.4215
-0.0048,0.011,0.04,-0.7,-0.9975
-0.0033,0.01,0.025,-0.7084,-1.9815
-0.0057,0.006,-0.028,-0.5012,-1.824
0.0024,-0.006,-0.003,-0.3584,-0.3495
-0.0054,0.001,0.052,0.0812,-0.219
-0.0054,0.011,-0.002,0.4774,0.5505
-0.0084,0.015,0,0.8036,1.005
0.0009,0.023,-0.058,1.3524,1.3635
-0.0033,0.009,-0.012,1.4952,0.453
-0.0018,0.017,-0.017,1.2796,-2.154
-0.0051,0.029,0.052,0.9968,-1.4445
-0.0021,-0.005,0.009,-0.4998,2.0325
-0.0045,0.003,0.021,-1.1494,2.598
-0.0048,-0.007,-0.017,-0.7378,0.6885
-0.0075,0.022,-0.022,-0.903,2.0745
-0.0063,0.016,0.007,-0.406,1.7535
-0.0012,0.029,-0.04,-0.2044,-0.909
0.0018,0.03,0.047,0.0812,-1.1385
0.0027,0.008,0.005,-0.3794,-0.2985
-0.0048,-0.001,0.025,-0.098,-0.4755
-0.0012,0.028,-0.029,0.147,-0.9975
0.0006,0.016,-0.007,0.2548,-1.056
-0.0021,0.004,-0.022,0.4088,-0.4335
-0.0054,-0.002,-0.027,0.6594,0.903
-0.0015,0.008,0.043,0.4774,1.8345
-0.0102,0.025,0.003,0.392,0.558
-0.0057,0.023,0.054,0.0028,-0.228
-0.0027,0.033,0.006,-0.1344,0.6465
-0.0027,0.017,-0.025,-0.5012,0.6735
-0.0009,0.028,0.026,-0.9002,-0.288
0.0021,-0.003,0.02,-1.1914,0.198
0.003,0.017,-0.033,-0.6958,0.003
-0.0006,-0.005,0.024,0.2086,0.0285
0.0015,-0.012,0.026,0.5306,-0.603
-0.0042,0.011,-0.049,-0.1834,-1.9425
-0.0012,0.004,-0.035,-0.4816,-1.9845
-0.0024,0.014,0.019,0.098,-1.422
-0.0081,0.017,0.041,0.854,0.3855
-0.0099,0.012,0.013,0.672,1.8495
-0.0051,-0.005,-0.001,0.231,2.8515
-0.0024,0.025,-0.041,0.091,0.222
-0.0006,0.031,-0.041,0.448,-1.4415
0.0042,0.038,0.014,0.7826,-1.1355
0.0006,0.029,0.039,0.6034,-0.81
0.0015,-0.019,-0.014,0.1232,-1.068
-0.0063,-0.003,0.054,-0.6062,0.0285
-0.0006,-0.006,0.03,-0.6608,0.459
0.0006,0.009,-0.046,-0.4676,1.263
-0.0069,0.013,0.033,-0.91,1.2465
-0.0027,0.023,0.015,-1.3664,0.24
0.0009,0.016,0.003,-0.0378,1.125
-0.0057,0.02,0.008,0.4746,0.402
-0.0021,0.028,0.043,0.4452,0.93
-0.0024,-0.016,0.043,0.8806,0.5835
-0.009,0.006,0.025,1.015,-0.207
-0.0069,-0.007,0.066,0.6314,-0.777
-0.0045,0.007,-0.038,0.119,-0.8325
0.0012,0.027,0.013,-0.315,-0.5265
-0.0009,0.025,-0.003,-0.6972,-0.786
-0.0027,0.025,-0.005,-0.5712,-0.0645
-0.0015,0.004,-0.038,-0.3486,0.048
-0.0033,0.005,0.045,-0.112,-0.4035
-0.0006,0.007,0.007,-0.0434,-0.432
-0.0069,0.009,0.02,0.168,-0.624
-0.0018,0.005,-0.004,0.1946,-1.3575
-0.0066,0.005,0.052,0.2352,0.009
-0.009,0.017,0.014,0.231,0.783
-0.0066,0.013,0.064,-0.0028,0.5325
-0.0033,0.022,-0.009,0.322,0.8775
0.0006,0.023,-0.03,1.148,1.5255
-0.0012,0.013,-0.027,1.1354,3.0255
0.0018,0.009,0.049,1.0514,-0.5805
0.0003,-0.001,0.028,1.414,-2.0685
-0.0033,-0.009,-0.005,0.1834,-1.0335
-0.0066,-0.013,0.023,-0.5768,-0.2625
0.0006,0.012,-0.024,-1.0458,-0.0945
-0.0084,0.009,-0.005,-0.9226,-0.5685
-0.0051,0.031,0.034,-0.5558,-0.6405
-0.0099,-0.003,0.018,-0.2296,0.1095
-0.0039,0.004,0.044,-0.9632,0.216
-0.0012,0.008,0.02,-1.2894,0.42
0.0003,0.01,-0.001,-0.7364,0.2025
-0.003,0.001,0.05,-0.6888,-0.9585
-0.0009,-0.007,0.041,-0.434,0.258
-0.0006,-0.011,-0.019,-0.4844,0.261
0.0006,0.035,-0.066,-0.4382,-1.767
-0.0027,0.013,-0.002,-0.2478,-0.108
-0.0015,0.009,0.003,-0.1974,1.1625
-0.0063,0.035,0.007,0.0448,1.818
-0.0048,0.011,-0.029,0.7434,2.757
-0.0006,0.007,-0.024,0.0448,0.8325
